tic,time,open,high,low,close,volume,day
002460.sz,2020-08-04,58.3,60.36,58.01,58.77,373733,1
002460.sz,2020-08-05,58.42,58.9,55.36,58.15,358476,2
002460.sz,2020-08-06,57.91,58.5,56.4,57.3,196502,3
002460.sz,2020-08-07,56.8,57.75,54.98,56.08,170201,4
002460.sz,2020-08-10,55.55,55.56,53.0,54.4,227260,0
002460.sz,2020-08-11,54.5,56.25,53.97,54.1,214077,1
002460.sz,2020-08-12,55.1,58.32,53.36,57.8,337282,2
002460.sz,2020-08-13,57.0,57.49,55.63,55.77,217625,3
002460.sz,2020-08-14,55.79,56.25,53.71,54.7,176140,4
002460.sz,2020-08-17,54.7,55.39,53.8,55.38,178510,0
002460.sz,2020-08-18,56.5,56.7,55.26,55.52,161558,1
002460.sz,2020-08-19,55.6,56.07,54.0,54.21,167739,2
002460.sz,2020-08-20,53.5,53.5,51.84,52.14,210683,3
002460.sz,2020-08-21,52.2,53.44,51.18,51.8,156697,4
002460.sz,2020-08-24,52.6,53.85,51.78,53.35,187622,0
002460.sz,2020-08-25,53.99,54.0,52.38,52.55,123602,1
002460.sz,2020-08-26,52.55,52.57,48.9,49.23,281691,2
002460.sz,2020-08-27,49.88,51.2,49.47,51.08,171827,3
002460.sz,2020-08-28,50.98,51.58,50.4,51.4,131118,4
002460.sz,2020-08-31,51.74,52.08,50.49,50.51,148790,0
002460.sz,2020-09-01,50.96,53.8,49.5,52.47,322523,1
002460.sz,2020-09-02,53.03,53.19,51.8,52.78,178905,2
002460.sz,2020-09-03,52.48,52.59,51.04,51.51,142105,3
002460.sz,2020-09-04,50.01,50.9,49.59,50.6,127768,4
002460.sz,2020-09-07,50.8,51.59,48.5,49.06,166046,0
002460.sz,2020-09-08,49.06,50.6,47.75,50.08,149860,1
002460.sz,2020-09-09,49.0,49.28,47.56,48.05,160519,2
002460.sz,2020-09-10,48.56,49.15,46.71,46.85,150325,3
002460.sz,2020-09-11,46.86,47.39,46.36,47.17,128038,4
002460.sz,2020-09-14,47.81,50.85,47.81,49.16,284270,0
002460.sz,2020-09-15,50.0,52.3,49.29,52.3,346546,1
002460.sz,2020-09-16,51.5,54.68,51.1,53.21,323361,2
002460.sz,2020-09-17,52.7,54.72,52.39,53.65,266433,3
002460.sz,2020-09-18,53.68,56.08,53.43,55.8,298751,4
002460.sz,2020-09-21,56.19,57.4,54.6,55.23,280652,0
002460.sz,2020-09-22,54.61,55.15,53.51,53.91,199699,1
002460.sz,2020-09-23,54.21,54.8,52.2,53.54,198832,2
002460.sz,2020-09-24,52.3,53.07,50.49,50.53,250139,3
002460.sz,2020-09-25,51.58,52.56,50.89,51.9,168758,4
002460.sz,2020-09-28,52.44,52.8,51.48,51.5,98425,0
002460.sz,2020-09-29,53.0,55.3,52.81,54.73,242829,1
002460.sz,2020-09-30,54.73,55.4,53.7,54.19,154816,2
002460.sz,2020-10-09,57.8,58.38,56.32,56.66,303776,4
002460.sz,2020-10-12,58.06,59.12,56.67,57.47,278802,0
002460.sz,2020-10-13,57.02,59.45,56.11,59.45,299942,1
002460.sz,2020-10-14,59.0,59.37,57.91,58.45,184072,2
002460.sz,2020-10-15,59.3,60.66,58.61,58.7,305706,3
002460.sz,2020-10-16,58.82,59.3,57.04,57.13,173422,4
002460.sz,2020-10-19,57.31,58.3,56.85,57.4,157351,0
002460.sz,2020-10-20,57.6,59.05,56.12,58.9,198931,1
002460.sz,2020-10-21,58.6,59.05,57.77,58.48,150351,2
002460.sz,2020-10-22,58.13,58.85,56.5,58.21,156063,3
002460.sz,2020-10-23,58.5,61.3,58.0,58.24,303447,4
002460.sz,2020-10-26,56.49,59.12,55.6,58.41,202545,0
002460.sz,2020-10-27,58.8,63.12,58.73,62.21,393215,1
