tic,time,open,high,low,close,volume,day
300750.sz,2018-08-17,69.9,70.51,68.1,68.16,82248,4
300750.sz,2018-08-20,67.88,69.11,66.0,68.95,109229,0
300750.sz,2018-08-21,68.97,70.78,68.02,69.57,102088,1
300750.sz,2018-08-22,69.06,70.25,67.21,67.47,89999,2
300750.sz,2018-08-23,67.65,69.65,67.08,69.1,121931,3
300750.sz,2018-08-24,67.81,71.2,67.7,68.8,133609,4
300750.sz,2018-08-27,68.58,70.98,67.89,70.46,129151,0
300750.sz,2018-08-28,70.61,74.32,70.4,73.01,188140,1
300750.sz,2018-08-29,72.6,73.5,71.81,73.02,103338,2
300750.sz,2018-08-30,73.19,74.0,69.63,69.99,136818,3
300750.sz,2018-08-31,68.49,69.2,65.01,65.5,159012,4
300750.sz,2018-09-03,64.8,64.8,61.0,63.26,159108,0
300750.sz,2018-09-04,63.2,64.25,62.76,63.85,80676,1
300750.sz,2018-09-05,63.6,63.98,61.39,61.39,96893,2
300750.sz,2018-09-06,60.6,62.65,60.32,61.84,88541,3
300750.sz,2018-09-07,62.49,64.88,62.21,63.32,127486,4
300750.sz,2018-09-10,63.56,63.79,61.0,61.35,65451,0
300750.sz,2018-09-11,61.4,63.16,61.4,62.57,66293,1
300750.sz,2018-09-12,62.8,65.25,62.61,64.5,121160,2
300750.sz,2018-09-13,65.64,66.1,63.39,64.8,98520,3
300750.sz,2018-09-14,66.3,69.0,65.86,65.9,158318,4
300750.sz,2018-09-17,64.57,65.48,63.59,63.71,71314,0
300750.sz,2018-09-18,63.0,66.41,62.99,66.36,77892,1
300750.sz,2018-09-19,65.99,68.56,65.45,67.33,95026,2
300750.sz,2018-09-20,67.01,69.9,67.01,67.99,102007,3
300750.sz,2018-09-21,68.63,69.9,67.86,69.19,77482,4
300750.sz,2018-09-25,68.4,69.3,67.71,68.33,42042,1
300750.sz,2018-09-26,68.66,73.5,68.66,72.89,160616,2
300750.sz,2018-09-27,72.25,74.95,71.7,72.55,136947,3
300750.sz,2018-09-28,72.11,75.09,72.11,73.0,119211,4
300750.sz,2018-10-08,71.88,71.88,67.8,68.45,131167,0
300750.sz,2018-10-09,68.91,69.16,64.1,64.9,133894,1
300750.sz,2018-10-10,65.61,65.8,63.6,64.9,71632,2
300750.sz,2018-10-11,61.88,63.47,59.51,60.45,128095,3
300750.sz,2018-10-12,60.45,63.16,60.38,62.86,86003,4
